market_id,question,description,category,active,closed,end_date,slug,outcomes,condition_id,clob_token_ids,is_relevant
553863,Will the Los Angeles Lakers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Los Angeles Lakers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-los-angeles-lakers-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x796e791e7058571e460278814fc7a3183752285338f1400087b98bef3c447908,"[""86297520870744792204751483474339201341298076835836561764334428915355504860913"", ""70799758189725267592147252808427831117090382599571633897338944002834894241449""]",False
553864,Will the Orlando Magic win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Orlando Magic win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-orlando-magic-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x7338d9dea0de820ed621abdff3de2d4b07a573bc0c1a6f7128941f4d0c5606e3,"[""95140346952277551620015228752585531762813913098320669805735291271863965388665"", ""8332314939688900216478864488824055129773277161185304797159692826491772870785""]",False
553865,Will the Denver Nuggets win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Denver Nuggets win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-denver-nuggets-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x4e65282819c98c6aed529f357fbf5983b1ae9407a3c25bd50fe97b2906df68f9,"[""56814725870179920615881424393027028330166672775619196396436430486653645555698"", ""76502490060038468983308870100553689583720145873703214557423080536912388384600""]",False
553866,Will the San Antonio Spurs win the 2026 NBA Finals?,"This market will resolve to “Yes” if the San Antonio Spurs win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-san-antonio-spurs-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xb6b3d7a2037b3faa7e1306d741840d453432902d73cc9a146a035e40271eae73,"[""102227184035967850089766981958743064457339118173548431660886438726896222843254"", ""12636035070565821048178968461063687179393834041535317885287743395873720755118""]",False
553867,Will the Golden State Warriors win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Golden State Warriors win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-golden-state-warriors-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xfbf7ab9e6b6d324ffe436bab8c7a1e10aeb8200e10c1e1dbb35d2959becebc1e,"[""24562451406833903239172268319519891863383297300349256425313284172658771272863"", ""96954689694848789665674862217402225728143997247600075527510661060109238213695""]",False
553868,Will the Los Angeles Clippers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Los Angeles Clippers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-los-angeles-clippers-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x543da007c2f149346cf9f9f21021f1b2e10c46c78fcd0c9297c0c21f10c94626,"[""80136419076132148090526858778468252473966514781048966836641001333641477735657"", ""100235989029685073759381739968451115214418100567849447959982124994783813707575""]",False
553869,Will the Philadelphia 76ers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Philadelphia 76ers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-philadelphia-76ers-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x567f1ff714731fafa702d454a105b064a7ec4d10f6fb71ad3221f4918681c709,"[""5644679982684846699855787022092402984369447277920326773883608030240292167917"", ""87034176766941774290222899044689953504253543270446832998578029452480078966654""]",False
553871,Will the Detroit Pistons win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Detroit Pistons win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-detroit-pistons-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xe202539dfbeced92dc4112f134a205c80ca6cf4db32bd82f05b291c297219fd8,"[""59742411602053785892348440048778056320272639465974092140970920277782290781360"", ""17229559412398170618704225341353811929634795955092110836823940954753499964583""]",False
553873,Will the Miami Heat win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Miami Heat win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-miami-heat-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xb76183fb9e7e80c5a8f983a87ceefd35c9c177f684dd001d7387dc7b70d596d6,"[""37553153998693380670857208408425399740373310817860780263908431095180775476801"", ""15377800909339117478848654529132462257649986576758444132279677343865329475931""]",False
553876,Will the Toronto Raptors win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Toronto Raptors win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-toronto-raptors-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x4405c62496c4fdd275d17ec31567a01534013c518c314ce61bb633b5e7cb6426,"[""111039354521750894925304771773687530394455073318948424656845140321925374032772"", ""30357767947480285883761313215827358416711193584639846702115748417508830705975""]",False
553877,Will the Phoenix Suns win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Phoenix Suns win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-phoenix-suns-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xa49fc89bfb87bb302bfc43567709850565161bdaed5bc506bff4b85fd3c5c2ee,"[""106572879185916710503631021854572801471104977091252507745096331167318654083650"", ""58087869106006103428727335605812139174959660101169613412457934526729964554109""]",False
553879,Will the Portland Trail Blazers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Portland Trail Blazers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-portland-trail-blazers-win-the-2026-nba-finals,"[""Yes"", ""No""]",0x6331a779482df72d904c3c1e12b6409ff836bc06f8c97945cba9b25ada2c605c,"[""82402823484466457361170410951601106261368113664328436062375970009969959380598"", ""48262548906086150698299934962091284390063927164151224719187427455086357699251""]",False
553881,Will the Atlanta Hawks win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Atlanta Hawks win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-atlanta-hawks-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xfda648d24cdad32dfe959195bd75ef4c81fbea5130eb6c7a4a0c18607a11ce63,"[""46018378684967856456278619377189791752501136727354913341087475972513992392267"", ""20129983565567341010763130180914686218636854709832178286955080327775892526669""]",False
553882,Will the Charlotte Hornets win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Charlotte Hornets win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",,True,False,2026-07-01 00:00:00+00:00,will-the-charlotte-hornets-win-the-2026-nba-finals,"[""Yes"", ""No""]",0xc58cfb7397c4f3f803f5c20135cafa7f6d2c87cf3bb1e6138042b95d828e1866,"[""56958503032603479474712760211473691965846495282533669255954105717594026846100"", ""65993209531308632524221798569537933773833000068656072810215460807745426846637""]",False
556062,MegaETH market cap (FDV) >$2B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of MegaETH's token is greater than $2,000,000,000 1 day after launch. Otherwise, the market will resolve to ""No.""

For the purposes of this market ""locked"" tokens or non-swappable tokens will not be considered a launch.

""1 day after launch"" is defined as 24 hours after launch. The resolution source for this market is the most liquid price source available. If MegaETH doesn't launch a token by June 30, 2026, 11:59 PM ET, this market will resolve to ""No.""",,True,False,2025-12-31 00:00:00+00:00,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,"[""Yes"", ""No""]",0xfc6260666d020a912a87d9000eff5116d2adfb8c30aba543427a4c1f1411f1a0,"[""57301498276970257025109591078431189727442302532145853906375186182281603517458"", ""20615575591261238050354259319465440337102580196335623615376639598123117400036""]",True
556063,MegaETH market cap (FDV) >$6B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of MegaETH's token is greater than $6,000,000,000 1 day after launch. Otherwise, the market will resolve to ""No.""

For the purposes of this market ""locked"" tokens or non-swappable tokens will not be considered a launch.

""1 day after launch"" is defined as 24 hours after launch. The resolution source for this market is the most liquid price source available. If MegaETH doesn't launch a token by June 30, 2026, 11:59 PM ET, this market will resolve to ""No.""",,True,False,2026-06-30 00:00:00+00:00,megaeth-market-cap-fdv-6b-one-day-after-launch-365-559-334-815-776-488-224-766,"[""Yes"", ""No""]",0xdb68062324c27327e9cd4b21b1dd0deadbc4b860abb8c076b9ba3ed4652ced13,"[""78059086946243166298250434231742381590921423205138738331803802527161013528631"", ""70438891017239169523888340706940482203786228582885836666142245799578935372711""]",True
556108,Will MegaETH perform an airdrop by June 30? ,"This market will resolve to ""Yes"" if MegaETH launches a token and performs an airdrop by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market ""locked"" tokens or non-swappable tokens will not suffice to resolve this market to ""Yes"". Airdrops of NFTs will not qualify.

The primary resolution source for this market is on-chain information and official information from MegaETH, however a consensus of credible reporting will also be used.",,True,False,2026-02-01 05:00:00+00:00,will-megaeth-perform-an-airdrop-by-june-30-143-229-513-574-212-254,"[""Yes"", ""No""]",0xe459d1b598da754c9fd5fc155b6efe3a144aa80abbc7d041fce7d35d903d3c8e,"[""96797656031191119176188453471637044475353637081608890153571023284371119486681"", ""102844052859529992637803443259193395522411387362312885030298797134413940349829""]",True
558934,Will Spain win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-spain-win-the-2026-fifa-world-cup-963,"[""Yes"", ""No""]",0x7976b8dbacf9077eb1453a62bcefd6ab2df199acd28aad276ff0d920d6992892,"[""4394372887385518214471608448209527405727552777602031099972143344338178308080"", ""112680630004798425069810935278212000865453267506345451433803052322987302357330""]",False
558935,Will England win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-england-win-the-2026-fifa-world-cup-937,"[""Yes"", ""No""]",0x375409bc5eeeff961e82b479caeccc20f33d15738e5bce1186d628aa3d9dfb1f,"[""115556263888245616435851357148058235707004733438163639091106356867234218207169"", ""77121637225348873006259930776623502125079210522997384841464684944292365296940""]",False
558936,Will France win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-france-win-the-2026-fifa-world-cup-924,"[""Yes"", ""No""]",0x9b6fef249040fd17e9c107955b37ac2c3e923509b6b0ff01cc463a331ddeb894,"[""108233603819467706476318984012158651931658302669301887462181073562758483842092"", ""32270411694523539495262303868629477861017829722282576458031815333486368239544""]",False
558937,Will Brazil win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-brazil-win-the-2026-fifa-world-cup-183,"[""Yes"", ""No""]",0x30d55d8124ee1e12dabe89201badc45669b81dff69e4ce44d961f32878ec178a,"[""27576533317283401577758999384642760405921738493660383550832555714312627457443"", ""52986718774908357330412653486471347449818893503063830313445318937088822580057""]",False
558938,Will Argentina win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-argentina-win-the-2026-fifa-world-cup-245,"[""Yes"", ""No""]",0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,"[""18812649149814341758733697580460697418474693998558159483117100240528657629879"", ""115428153746996892211798999366308897078723117634059783423375188043903703749062""]",False
558939,Will Germany win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-germany-win-the-2026-fifa-world-cup-467,"[""Yes"", ""No""]",0x1595b4818eeb1ea1e0bec5de6f057218e557feee9b405a0e930d290384fa1d16,"[""81739002353269632749850710185641576213562066971072676369728657545679630163887"", ""45484070731786948288366703334552551439356529561722304542938873238430842810537""]",False
558940,Will Portugal win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-portugal-win-the-2026-fifa-world-cup-912,"[""Yes"", ""No""]",0x4f3421fb2daf5cca7430ed8d8132463963081572d75434393a1808fdb8829fe8,"[""45415751658241142530386585138386640503488308219341470020075667342738719018629"", ""31940783580344558651011323787577288681658737625185216525249046282994042503801""]",False
558941,Will Netherlands win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-netherlands-win-the-2026-fifa-world-cup-739,"[""Yes"", ""No""]",0x9be56371f6a29d12769b2f196847ee825b9585ebb8bfa042136be031b081eba1,"[""55935183786009449883683540312350046975246300613283087403691731856990327029236"", ""103711573894614472510743687764792452240919804104728889027222697502832804498206""]",False
558943,Will USA win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-usa-win-the-2026-fifa-world-cup-467,"[""Yes"", ""No""]",0xcdb1f0400949238a63d3e88243d2ada08cd9c2a71985ced9f0cfd5e66354cf90,"[""94603648636330087039501304492699481091005420017442244191603206509188088089447"", ""45270201343463663182019040935560267543606888663369415494551943549463253748361""]",False
558944,Will Uruguay win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-uruguay-win-the-2026-fifa-world-cup-932,"[""Yes"", ""No""]",0x7876851632c295043c66536150a304cb785abdf712ba8489d298c6e6926be106,"[""97239126062673310243763617236644392945530356142765650402171508075574679292913"", ""19291692040378529618917910599727571242305935029274321291612270922648172794670""]",False
558945,Will Mexico win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-mexico-win-the-2026-fifa-world-cup-529,"[""Yes"", ""No""]",0x5ccfe1b69a582d2985db08a8481a0d74c314b1fce9b4711ae2efb2c6467fe6aa,"[""22587775301869146748237913050505932485648958481571808324285560650057390882036"", ""89041006475364789358805026139650677807087698981377208157664917554760333198878""]",False
558946,Will Belgium win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-belgium-win-the-2026-fifa-world-cup-358,"[""Yes"", ""No""]",0x32cfa52198e85e070d1b17d1b53c5c3a6aaae7736cdc33fa6aa04d353f0c2811,"[""30815807067456631524510535002617106205417832891402132396713720656146245200000"", ""71145888994888153292442623019750517622535407476309461406574461229898137896934""]",False
558947,Will Colombia win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-colombia-win-the-2026-fifa-world-cup-734,"[""Yes"", ""No""]",0xe99cc59f32b10d23acf196d1a0e8264ea30fca198428acadd3464b06ff60e771,"[""98803390175521456712653678280474920637934596234667490983228578374641217211132"", ""66826965351166675155887515167306086307412332225034738589879767944935462342380""]",False
558949,Will Japan win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-japan-win-the-2026-fifa-world-cup-112,"[""Yes"", ""No""]",0x0189df05ed7bf84d799213b01a79571e305c03b2ac5359cfbb3a323448ba20fa,"[""19159976531313550247579355752030367100657092033093647047491459813592996250034"", ""30480347120583372139084467958111617967991872806450711152133323106144105346695""]",False
558951,Will Norway win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-norway-win-the-2026-fifa-world-cup-893,"[""Yes"", ""No""]",0x7b52405ad0e0d31bfe970940b67d77f24ecedeab8a2361c11148c02a006e325c,"[""60447443643099453130956385288904175887233107411078568881602330835010340506057"", ""111538579557239934343870815626480092245052857494675784434731223739153238373070""]",False
558952,Will Canada win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-canada-win-the-2026-fifa-world-cup-755,"[""Yes"", ""No""]",0x67443cb1ffb2bf180f7df5b6ca7adff63f7e8e933c7e41405ba118f3e9f8befb,"[""99303605181956827630838461879484468077121754034387765735989859308848389894408"", ""69727421603231227453181655442677441322028725849495647325726292556190704508348""]",False
558954,Will Tunisia win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-tunisia-win-the-2026-fifa-world-cup-165,"[""Yes"", ""No""]",0xff0cfa9506cfa95759e4c7591654195bd26e3011f9882b51439135e04f2b69f1,"[""86035858416252385053603758548087253570549129844230230783932738372075949702177"", ""110028171623846551687151479494325822981244001939750602839571004785511377900325""]",False
558955,Will Ecuador win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-ecuador-win-the-2026-fifa-world-cup-986,"[""Yes"", ""No""]",0xbaf7780f9059e34b84301fd411f8dc573b4d56adfe6e0cda33daf304b1438da4,"[""39971087496427056640429359043364261029374524049464674733142166279730655826181"", ""76638532101043658630369484092110685720624002077285242368448475410253808399541""]",False
558956,Will Paraguay win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-paraguay-win-the-2026-fifa-world-cup-967,"[""Yes"", ""No""]",0x675bba4df50fd123f7fbfbafa67e9b75f4092d85ce0f9148ce78fc945964c856,"[""93165696161088512376930999170413968261015485018106746563527821398897374023845"", ""64564930076241670294516403352804569921660004975706088367725793399153499601932""]",False
558957,Will New Zealand win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-new-zealand-win-the-2026-fifa-world-cup-635,"[""Yes"", ""No""]",0x9e5f9d8c384f8fe368b195fa9a780be58643dff7360588a4e577012df8af00a7,"[""79609298644734030886284029462369514848707878622071495577618126141372199748974"", ""19300733445673111152563700067702596357686293159476142927049736146587326855017""]",False
558958,Will Australia win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",,True,False,2026-07-20 00:00:00+00:00,will-australia-win-the-2026-fifa-world-cup-816,"[""Yes"", ""No""]",0x098e2be3df8ab529940c567819f8ef007cf007820e9d627642a5bbfaa42af372,"[""43661509251351142169227141691164122649250455115438867334436875294380701133091"", ""36726371220435722462734467218102931225443889493446335046337202920930764439505""]",False
